ESTADO,MUNICIPIO,LOCALIDAD,RNPA,TITULAR,ESPECIE,AREA,FECHA_INICIO,FECHA_TERMINO
SONORA,HERMOSILLO,BAHÍA DE KINO,2604005831,"SCPP. Y A. ISLA ALCATRAZ, SCL.",JAIBA,DEL COLORADO AL DESEMBOQUE DE LOS SERIS,6/16/2010,6/15/2014
SONORA,HERMOSILLO,BAHÍA DE KINO,2604005831,"SCPP. Y A. ISLA ALCATRAZ, SCL.",JAIBA,DEL COLORADO AL DESEMBOQUE DE LOS SERIS,6/16/2010,6/15/2014
SONORA,HERMOSILLO,BAHÍA DE KINO,2604005831,"SCPP. Y A. ISLA ALCATRAZ, SCL.",JAIBA,DEL COLORADO AL DESEMBOQUE DE LOS SERIS,6/16/2010,6/15/2014
SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,2607002348,"SCPP. Y A. ""LA CINITA"" SCL.",ALMEJA BLANCA,BAHÍA ADAIR A PUERTO LOBOS,6/29/2012,6/28/2014
SINALOA,"inexistencia de la información en esta Dirección, esto en apego a los artículos 42 y 46 de la Ley Federal de Transparencia y Acceso a la Información Pública Gubernamental, así como lo estipulado en la Fracción V del artículo 70 del Reglamento de la Ley Federal de Transparencia y Acceso a la Información Pública Gubernamental.","inexistencia de la información en esta Dirección, esto en apego a los artículos 42 y 46 de la Ley Federal de Transparencia y Acceso a la Información Pública Gubernamental, así como lo estipulado en la Fracción V del artículo 70 del Reglamento de la Ley Federal de Transparencia y Acceso a la Información Pública Gubernamental.",2508001159,"SCPP. VETERANOS DE LA REVOLUCION MEXICANA, SCL.",CAMARON DE ESTERO,"inexistencia de la información en esta Dirección, esto en apego a los artículos 42 y 46 de la Ley Federal de Transparencia y Acceso a la Información Pública Gubernamental, así como lo estipulado en la Fracción V del artículo 70 del Reglamento de la Ley Federal de Transparencia y Acceso a la Información Pública Gubernamental.",8/1/2000,7/31/2020
BAJA CALIFORNIA SUR,"inexistencia de la información en esta Dirección, esto en apego a los artículos 42 y 46 de la Ley Federal de Transparencia y Acceso a la Información Pública Gubernamental, así como lo estipulado en la Fracción V del artículo 70 del Reglamento de la Ley Federal de Transparencia y Acceso a la Información Pública Gubernamental.","inexistencia de la información en esta Dirección, esto en apego a los artículos 42 y 46 de la Ley Federal de Transparencia y Acceso a la Información Pública Gubernamental, así como lo estipulado en la Fracción V del artículo 70 del Reglamento de la Ley Federal de Transparencia y Acceso a la Información Pública Gubernamental.",305000119,"SCPP. TODOS SANTOS, SCL.","PESCA MULTIPLE                  (LANGOSTA AZUL, LANGOSTA VERDE Y OSTION DE ROCA)","inexistencia de la información en esta Dirección, esto en apego a los artículos 42 y 46 de la Ley Federal de Transparencia y Acceso a la Información Pública Gubernamental, así como lo estipulado en la Fracción V del artículo 70 del Reglamento de la Ley Federal de Transparencia y Acceso a la Información Pública Gubernamental.",3/7/1994,3/8/2014
SONORA,HUATABAMPO,HUATABAMPO,2609002031,"SCPP. SERVANDO MOROYOQUI SAINZ, SC. DE RL.",JAIBA,AGIABAMPO AL SIARIC,12/2/2011,12/1/2015
SONORA,HUATABAMPO,HUATABAMPO,2609002031,"SCPP. SERVANDO MOROYOQUI SAINZ, SC. DE RL.",JAIBA,AGIABAMPO AL SIARIC,12/2/2011,12/1/2015
SONORA,HUATABAMPO,HUATABAMPO,2609002031,"SCPP. SERVANDO MOROYOQUI SAINZ, SC. DE RL.",JAIBA,AGIABAMPO AL SIARIC,12/2/2011,12/1/2015
SONORA,HUATABAMPO,HUATABAMPO,2609002031,"SCPP. SERVANDO MOROYOQUI SAINZ, SC. DE RL.",JAIBA,AGIABAMPO AL SIARIC,12/2/2011,12/1/2015
SONORA,HUATABAMPO,HUATABAMPO,2609002031,"SCPP. SERVANDO MOROYOQUI SAINZ, SC. DE RL.",JAIBA,AGIABAMPO AL SIARIC,12/2/2011,12/1/2015
COLIMA,MANZANILLO,MANZANILLO,601000615,"SCPP. RIBEREÑA SOR JUANA INES DE LA CRUZ, S.C. DE R.L.",CAMARÓN DE ESTERO,LAGUNA DE CUYUTLAN,4/25/2011,4/16/2014
OAXACA,S. PEDRO TAPANATEPEC,SAN P. TAPANATEPEC,2001001110,"SCPP. RIBEREÑA LOS LIMITES OAXAQUEÑOS, S.C. DE R.L.",CAMARÓN DE ESTERO,"SISTEMA LAGUNAR DEL MAR MUERTO, QUE COMPRENDE EN LAS ZONAS PUNTA CHAL, LA CUBACHA DE SAN ANDRES, EN FRENTE DE CONCHALITO Y PUNTA PALOMA, EN TULAR EN FRENTE DE GUADALUPE Y RINCON JUAREZ, BERLIN, EL TABLON DE TIMOCON, EN LAS PLAYAS DE SAN MARTIN EN PIE DEL CERRO Y EN CABALLAR, ESTADO DE OAXACA.",12/2/2011,12/1/2015
OAXACA,STO. DE ZANATEPEC,CABESTRADA,2001001169,SCPP. RIBEREÑA CABEZTRADA S.C. DE R.L. DE C.V.,CAMARÓN DE ESTERO,"EN EL SISTEMA LAGUNARIO DEL MAR MUERTO. EN LAS SIGUIENTES ZONAS; COVACHA CONEJOS, COVACHA PAPAAYO, ESTERO BUENAVISTA, ESTERO AGUA DULCE Y LAS SALINAS, MUNICIPIO DE SANTO DOMINGO ZANATEPEC, OAX.",12/2/2011,12/1/2015
SONORA,HUATABAMPO,PUERTO PEÑASCO,2609001348,"SCPP. RAMON ESPINOZA VAZQUEZ, SCL.",JAIBA,CAMPO PESQUERO AGIABAMPO AL SIARI,6/30/2010,6/29/2014
SONORA,HUATABAMPO,PUERTO PEÑASCO,2609001348,"SCPP. RAMON ESPINOZA VAZQUEZ, SCL.",JAIBA,CAMPO PESQUERO AGIABAMPO AL SIARI,6/30/2010,6/29/2014
SONORA,HUATABAMPO,PUERTO PEÑASCO,2609001348,"SCPP. RAMON ESPINOZA VAZQUEZ, SCL.",JAIBA,CAMPO PESQUERO AGIABAMPO AL SIARI,6/30/2010,6/29/2014
SONORA,HUATABAMPO,PUERTO PEÑASCO,2609001348,"SCPP. RAMON ESPINOZA VAZQUEZ, SCL.",JAIBA,CAMPO PESQUERO AGIABAMPO AL SIARI,6/30/2010,6/29/2014
BAJA CALIFORNIA SUR,COMONDÚ,VILLA MORELOS,305006603,"SCPP. PUERTO ARGUDIN, SC DE RL",JAIBA,"BAHIA MAGDALENA, MPIO. DE COMONDU",12/13/2011,1/30/2014
CHIAPAS,TECPATAN,EJIDO PROGRESO,708000153,"SCPP. PROGRESO CHINTUL, DE B. Y S. S.C. DE R.L. DE C.V.",ESCAMA DE AGUA DULCE,"DEBAJO DE LA CORTINA DE LA PRESA NETZAHUALCOYOTL, SOBRE LE RIO GRIJALVA HASTA LA CORTINA DE LA PRESA PEÑITAS",4/17/2012,4/16/2014
SINALOA,ESCUINAPA,TEACAPAN,2504000304,"SCPP. PESCADORES Y OSTIONEROS DE TEACAPAN, S. DE  R.L. DE C.V.",CAMARON DE ESTERO,EN LA PARTE MEDIA DE LA LAGUNA CALERAS UBICADA POR LOS PUNTOS  ,7/11/2012,7/10/2016
SONORA,"inexistencia de la información en esta Dirección, esto en apego a los artículos 42 y 46 de la Ley Federal de Transparencia y Acceso a la Información Pública Gubernamental, así como lo estipulado en la Fracción V del artículo 70 del Reglamento de la Ley Federal de Transparencia y Acceso a la Información Pública Gubernamental.","inexistencia de la información en esta Dirección, esto en apego a los artículos 42 y 46 de la Ley Federal de Transparencia y Acceso a la Información Pública Gubernamental, así como lo estipulado en la Fracción V del artículo 70 del Reglamento de la Ley Federal de Transparencia y Acceso a la Información Pública Gubernamental.",2604000402,"SCPP. PESCADORES DEL YAQUI, SCL.",CAMARON DE ESTERO,"inexistencia de la información en esta Dirección, esto en apego a los artículos 42 y 46 de la Ley Federal de Transparencia y Acceso a la Información Pública Gubernamental, así como lo estipulado en la Fracción V del artículo 70 del Reglamento de la Ley Federal de Transparencia y Acceso a la Información Pública Gubernamental.",6/25/2012,6/23/2014
VERACRUZ,ALVARADO,CONGR. SALINAS,3001001696,"SCPP. PESCADORES DE SALINAS, SCL.",CAMARÓN DE ESTERO,LAGUNA  CAMARONERA  ,5/30/2011,5/30/2015
QUINTANA ROO,BENITO JUAREZ,PUERTO  JUAREZ ,2306000304,"SCPP. PESCADORES DE PUERTO JUAREZ, SC DE RL",ESCAMA MARINA ,PUERTO  JUAREZ ,8/26/2011,8/25/2014
BAJA CALIFORNIA SUR,"inexistencia de la información en esta Dirección, esto en apego a los artículos 42 y 46 de la Ley Federal de Transparencia y Acceso a la Información Pública Gubernamental, así como lo estipulado en la Fracción V del artículo 70 del Reglamento de la Ley Federal de Transparencia y Acceso a la Información Pública Gubernamental.","inexistencia de la información en esta Dirección, esto en apego a los artículos 42 y 46 de la Ley Federal de Transparencia y Acceso a la Información Pública Gubernamental, así como lo estipulado en la Fracción V del artículo 70 del Reglamento de la Ley Federal de Transparencia y Acceso a la Información Pública Gubernamental.",305000051,"SCPP. PESCADORES DE LA POZA, SCL.","PESCA MULTIPLE                  (ABULON, LANGOSTA ROJA, LANGOSTA AZUL Y CARACOL)","inexistencia de la información en esta Dirección, esto en apego a los artículos 42 y 46 de la Ley Federal de Transparencia y Acceso a la Información Pública Gubernamental, así como lo estipulado en la Fracción V del artículo 70 del Reglamento de la Ley Federal de Transparencia y Acceso a la Información Pública Gubernamental.",3/7/1994,3/6/2014
TAMAULIPAS,ALTAMIRA,ALTAMIRA,2808006924,"SCPP. PESCADORES DE ALTAMIRA, S.C. DE R.L. DE C.V.",LANGOSTINO,LAGUNA CHAMPAYAN,3/11/2011,3/10/2016
TAMAULIPAS,ALTAMIRA,ALTAMIRA,2808006924,"SCPP. PESCADORES DE ALTAMIRA, S.C. DE R.L. DE C.V.",LANGOSTINO,LAGUNA DE CHAMPAYAN,3/11/2011,3/10/2016
TAMAULIPAS,ALTAMIRA,ALTAMIRA,2808006924,"SCPP. PESCADORES DE ALTAMIRA, S.C. DE R.L. DE C.V.",LANGOSTINO,MARGEN LAGUNA  DE CHAMPAYAN ,3/11/2011,3/10/2016
TAMAULIPAS,ALTAMIRA,ALTAMIRA,2808006924,"SCPP. PESCADORES DE ALTAMIRA, S.C. DE R.L. DE C.V.",LANGOSTINO,MARGEN LAGUNA  DE CHAMPAYAN ,3/11/2011,3/10/2016
TAMAULIPAS,ALTAMIRA,ALTAMIRA,2808006924,"SCPP. PESCADORES DE ALTAMIRA, S.C. DE R.L. DE C.V.",LANGOSTINO,LAGUNA DE CHAMPAYAN,3/11/2011,3/10/2016
TAMAULIPAS,ALTAMIRA,ALTAMIRA,2808006924,"SCPP. PESCADORES DE ALTAMIRA, S.C. DE R.L. DE C.V.",LANGOSTINO,MARGEN LAGUNA DE CHAMPAYAN ,3/11/2011,3/10/2016
TAMAULIPAS,ALTAMIRA ,ALTAMIRA ,2808006924,"SCPP. PESCADORES DE ALTAMIRA, S.C. DE R.L. DE C.V.",LANGOSTINO,MARGEN LAGUNA  DE CHAMPAYAN ,3/11/2011,3/10/2016
TAMAULIPAS ,ALTAMIRA,ALTAMIRA,2808006924,"SCPP. PESCADORES DE ALTAMIRA, S.C. DE R.L. DE C.V.",LANGOSTINO,MARGEN LAGUNA DE CHAMPAYAN ,3/11/2011,3/10/2016
TAMAULIPAS,ALTAMIRA,ALTAMIRA,2808006924,"SCPP. PESCADORES DE ALTAMIRA, S.C. DE R.L. DE C.V.",ESCAMA DE AGUA DULCE,LAGUNA DE CHAMPAYAN,3/11/2011,3/10/2016
TAMAULIPAS,ALTAMIRA,ALTAMIRA,2808006924,"SCPP. PESCADORES DE ALTAMIRA, S.C. DE R.L. DE C.V.",ESCAMA DE AGUA DULCE,"inexistencia de la información en esta Dirección, esto en apego a los artículos 42 y 46 de la Ley Federal de Transparencia y Acceso a la Información Pública Gubernamental, así como lo estipulado en la Fracción V del artículo 70 del Reglamento de la Ley Federal de Transparencia y Acceso a la Información Pública Gubernamental.",3/11/2011,3/10/2016
TAMAULIPAS,ALTAMIRA,ALTAMIRA,2808006924,"SCPP. PESCADORES DE ALTAMIRA, S.C. DE R.L. DE C.V.",ESCAMA DE AGUA DULCE,LAGUNA DE CHAMPAYAN,3/11/2011,3/10/2016
TAMAULIPAS,ALTAMIRA,ALTAMIRA,2808006924,"SCPP. PESCADORES DE ALTAMIRA, S.C. DE R.L. DE C.V.",ESCAMA DE AGUA DULCE,LAGUNA CHAMPAYAN,3/11/2011,3/10/2016
TAMAULIPAS,ALTAMIRA,ALTAMIRA,2808006924,"SCPP. PESCADORES DE ALTAMIRA, S.C. DE R.L. DE C.V.",ESCAMA DE AGUA DULCE,LAGUNA CHAMPAYAN,3/11/2011,3/10/2016
TAMAULIPAS,ALTAMIRA,ALTAMIRA,2808006924,"SCPP. PESCADORES DE ALTAMIRA, S.C. DE R.L. DE C.V.",ESCAMA DE AGUA DULCE,LAGUNA CHAMPAYAN,3/11/2011,3/10/2016
TAMAULIPAS,ALTAMIRA,ALTAMIRA,2808006924,"SCPP. PESCADORES DE ALTAMIRA, S.C. DE R.L. DE C.V.",ESCAMA DE AGUA DULCE,LAGUNA CHAMPAYAN,3/11/2011,3/10/2016
TAMAULIPAS,ALTAMIRA,ALTAMIRA,2808006924,"SCPP. PESCADORES DE ALTAMIRA, S.C. DE R.L. DE C.V.",ESCAMA DE AGUA DULCE,LAGUNA CHAMPAYAN,3/11/2011,3/10/2016
TAMAULIPAS,ALTAMIRA,ALTAMIRA,2808006924,"SCPP. PESCADORES DE ALTAMIRA, S.C. DE R.L. DE C.V.",ESCAMA DE AGUA DULCE,LAGUNA CHAMPAYAN,3/11/2011,3/10/2016
TAMAULIPAS,ALTAMIRA ,ALTAMIRA ,2808006924,"SCPP. PESCADORES DE ALTAMIRA, S.C. DE R.L. DE C.V.",ESCAMA DE AGUA DULCE,LAGUNA DE CHAMPAYAN,3/11/2011,3/10/2016
BAJA CALIFORNIA SUR,COMONDÚ,PTO. SAN CARLOS,311000681,"SCPP. PESC. UNIDOS DE PTO PROGRESO, COL CENTRO",ALMEJA CATARINA,"BAHIA MAGDALENA, MPIO DE COMONDU, EDO. B.C.S",4/25/2012,4/24/2014
TABASCO,PARAISO,POBLADO CHILTEPEC,2703002317,"SCPP. PENINSULA DE CHILTEPEC, SCL. DE C V.",CAMARÓN SIETE BARBAS,AGUAS DE JURISDICCION FEDERAL DEL ESTADO DE TABASCO,12/3/2010,12/1/2014
VERACRUZ,ALVARADO,ALVARADO,3001000730,"SCPP. OSTIONERA DE BARRA VIEJA, SCL.",CAMARÓN DE ESTERO,LAGUNA DE ALVARADO,12/13/2011,12/13/2015
SONORA,SAN LUIS RIO COLORADO,GOLFO DE SANTA CLARA,2603000502,"SCPP. MAR DEL ALTO GOLFO, SC. DE RL.",ESCAMA,BAHIA DE ADAIR A LA ZONA DE AMORTIGUAMIENTO DE LA RESERVA DEL ALTO GOLFO DE CALIFORNIA,2/1/2011,2/1/2015
SONORA,SAN LUIS RIO COLORADO,GOLFO DE SANTA CLARA,2603000502,"SCPP. MAR DEL ALTO GOLFO, SC. DE RL.",ESCAMA,BAHIA DE ADAIR A LA ZONA DE AMORTIGUAMIENTO DE LA RESERVA DEL ALTO GOLFO DE CALIFORNIA,2/1/2011,2/1/2015
SONORA,SAN LUIS RIO COLORADO,GOLFO DE SANTA CLARA,2603000502,"SCPP. MAR DEL ALTO GOLFO, SC. DE RL.",ESCAMA,BAHIA DE ADAIR A LA ZONA DE AMORTIGUAMIENTO DE LA RESERVA DEL ALTO GOLFO DE CALIFORNIA,2/1/2011,2/1/2015
SONORA,SAN LUIS RIO COLORADO,GOLFO DE SANTA CLARA,2603000502,"SCPP. MAR DEL ALTO GOLFO, SC. DE RL.",ESCAMA,BAHIA DE ADAIR A LA ZONA DE AMORTIGUAMIENTO DE LA RESERVA DEL ALTO GOLFO DE CALIFORNIA,2/1/2011,2/1/2015
SONORA,SAN LUIS RIO COLORADO,GOLFO DE SANTA CLARA,2603000502,"SCPP. MAR DEL ALTO GOLFO, SC. DE RL.",ESCAMA,BAHIA DE ADAIR A LA ZONA DE AMORTIGUAMIENTO DE LA RESERVA DEL ALTO GOLFO DE CALIFORNIA,2/1/2011,2/1/2015
SONORA,SAN LUIS RIO COLORADO,GOLFO DE SANTA CLARA,2603000502,"SCPP. MAR DEL ALTO GOLFO, SC. DE RL.",ESCAMA,BAHIA DE ADAIR A LA ZONA DE AMORTIGUAMIENTO DE LA RESERVA DEL ALTO GOLFO DE CALIFORNIA,2/1/2011,2/1/2015
SONORA,SAN LUIS RIO COLORADO,GOLFO DE SANTA CLARA,2603000551,"SCPP. MAR DE SANTA CLARA, SC. DE RL.",CURVINA GOLFINA,BAHIA DE ADAIR A LA ZONA DE AMORTIGUAMIENTO DE LA RESERVA DEL ALTO GOLFO DE CALIFORNIA,2/25/2013,2/24/2015
SONORA,SAN LUIS RIO COLORADO,GOLFO DE SANTA CLARA,2603000551,"SCPP. MAR DE SANTA CLARA, SC. DE RL.",CURVINA GOLFINA,BAHIA DE ADAIR A LA ZONA DE AMORTIGUAMIENTO DE LA RESERVA DEL ALTO GOLFO DE CALIFORNIA,2/25/2013,2/24/2015
SONORA,SAN LUIS RIO COLORADO,GOLFO DE SANTA CLARA,2603000551,"SCPP. MAR DE SANTA CLARA, SC. DE RL.",CURVINA GOLFINA,BAHIA DE ADAIR A LA ZONA DE AMORTIGUAMIENTO DE LA RESERVA DEL ALTO GOLFO DE CALIFORNIA,2/25/2013,2/24/2015
SONORA,SAN LUIS RIO COLORADO,GOLFO DE SANTA CLARA,2603000551,"SCPP. MAR DE SANTA CLARA, SC. DE RL.",CURVINA GOLFINA,BAHIA DE ADAIR A LA ZONA DE AMORTIGUAMIENTO DE LA RESERVA DEL ALTO GOLFO DE CALIFORNIA,2/25/2013,2/24/2015
SONORA,HERMOSILLO,EL CHOYUDO,2611002342,"SCPP. MAR AZUL DEL CHOYUDO, SC DE RL DE CV",JAIBA, DESEMBOQUE DE LOS SERIS A EL COLORADO,4/23/2012,4/22/2014
GUERRERO,ACAPULCO DE JUAREZ,ACAPULCO ,1201006648,SCPP. MALECON S.C.L. DE C.V.,ESCAMA,LITORAL DEL ESTADO DE GUERRERO,8/1/2011,7/31/2016
JALISCO,"inexistencia de la información en esta Dirección, esto en apego a los artículos 42 y 46 de la Ley Federal de Transparencia y Acceso a la Información Pública Gubernamental, así como lo estipulado en la Fracción V del artículo 70 del Reglamento de la Ley Federal de Transparencia y Acceso a la Información Pública Gubernamental.","inexistencia de la información en esta Dirección, esto en apego a los artículos 42 y 46 de la Ley Federal de Transparencia y Acceso a la Información Pública Gubernamental, así como lo estipulado en la Fracción V del artículo 70 del Reglamento de la Ley Federal de Transparencia y Acceso a la Información Pública Gubernamental.",1406000016,"SCPP. LA CRUZ DE LORETO, S. DE R.L. DE C.V..",CAMARÓN DE ESTERO,"inexistencia de la información en esta Dirección, esto en apego a los artículos 42 y 46 de la Ley Federal de Transparencia y Acceso a la Información Pública Gubernamental, así como lo estipulado en la Fracción V del artículo 70 del Reglamento de la Ley Federal de Transparencia y Acceso a la Información Pública Gubernamental.",8/1/2000,7/30/2020
SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,2607004229,"SCPP. JAIBEROS Y ESCAMEROS, SC. DE RL.",JAIBA,PUERTO LOBOS A BAHIA ADAIR,4/23/2012,4/22/2014
SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,2607004229,"SCPP. JAIBEROS Y ESCAMEROS, SC. DE RL.",JAIBA,PUERTO LOBOS A BAHIA ADAIR,4/23/2012,4/22/2014
SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,2607004229,"SCPP. JAIBEROS Y ESCAMEROS, SC. DE RL.",JAIBA,PUERTO LOBOS A BAHIA ADAIR,4/23/2012,4/22/2014
SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,2607004229,"SCPP. JAIBEROS Y ESCAMEROS, SC. DE RL.",JAIBA,PUERTO LOBOS A BAHIA ADAIR,4/23/2012,4/22/2014
SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,2607004229,"SCPP. JAIBEROS Y ESCAMEROS, SC. DE RL.",JAIBA,PUERTO LOBOS A BAHIA ADAIR,4/23/2012,4/22/2014
SONORA,PUERTO PEÑASCO,PTO. PEÑASCO,2607004229,"SCPP. JAIBEROS Y ESCAMEROS, SC. DE RL.",ESCAMA,PUERTO LOBOS A BAHÍA ADAIR,2/10/2012,2/9/2014
SONORA,PUERTO PEÑASCO,PTO. PEÑASCO,2607004229,"SCPP. JAIBEROS Y ESCAMEROS, SC. DE RL.",ESCAMA,PUERTO LOBOS A BAHÍA ADAIR,2/10/2012,2/9/2014
SONORA,PUERTO PEÑASCO,PTO. PEÑASCO,2607004229,"SCPP. JAIBEROS Y ESCAMEROS, SC. DE RL.",ESCAMA,PUERTO LOBOS A BAHÍA ADAIR,2/10/2012,2/9/2014
SONORA,"inexistencia de la información en esta Dirección, esto en apego a los artículos 42 y 46 de la Ley Federal de Transparencia y Acceso a la Información Pública Gubernamental, así como lo estipulado en la Fracción V del artículo 70 del Reglamento de la Ley Federal de Transparencia y Acceso a la Información Pública Gubernamental.","inexistencia de la información en esta Dirección, esto en apego a los artículos 42 y 46 de la Ley Federal de Transparencia y Acceso a la Información Pública Gubernamental, así como lo estipulado en la Fracción V del artículo 70 del Reglamento de la Ley Federal de Transparencia y Acceso a la Información Pública Gubernamental.",2602002121,"SCPP. IGNACIO BUITIMEA YOCUPICIO, SCL.",CAMARON DE ESTERO,"inexistencia de la información en esta Dirección, esto en apego a los artículos 42 y 46 de la Ley Federal de Transparencia y Acceso a la Información Pública Gubernamental, así como lo estipulado en la Fracción V del artículo 70 del Reglamento de la Ley Federal de Transparencia y Acceso a la Información Pública Gubernamental.",4/24/2012,4/23/2014
SONORA,PITIQUITO,PUERTO LIBERTAD,2611000916,"SCPP. FAMILIA VEJAR, SC. DE RL.",TIBURON,DESEMBOQUE DE LOS SERIS A PUERTO LOBOS,2/10/2012,2/9/2014
SONORA,PITIQUITO,PUERTO LIBERTAD,2611000916,"SCPP. FAMILIA VEJAR, SC. DE RL.",PULPO,DESEMBOQUE DE LOS SERIS A PUERTO LOBOS,2/10/2012,2/9/2014
SONORA,PITIQUITO,PUERTO LIBERTAD,2611000916,"SCPP. FAMILIA VEJAR, SC. DE RL.",PULPO,DESEMBOQUE DE LOS SERIS A PUERTO LOBOS,2/10/2012,2/9/2014
SONORA,PITIQUITO,PUERTO LIBERTAD,2611000916,"SCPP. FAMILIA VEJAR, SC. DE RL.",LISA,DESEMBOQUE DE LOS SERIS A PUERTO LOBOS,2/10/2012,2/9/2014
SONORA,PITIQUITO,PUERTO LIBERTAD,2611000916,"SCPP. FAMILIA VEJAR, SC. DE RL.",CAMARON DE ESTERO,DESEMBOQUE DE LOS SERIS A PUERTO LOBOS,2/10/2012,2/9/2014
SONORA,PITIQUITO,PUERTO LIBERTAD,2611000916,"SCPP. FAMILIA VEJAR, SC. DE RL.",CALAMAR GIGANTE,LITORAL DEL ESTADO DE SONORA,4/23/2012,4/22/2014
SONORA,PITIQUITO,PUERTO LIBERTAD,2611000916,"SCPP. FAMILIA VEJAR, SC. DE RL.",CALAMAR GIGANTE,LITORAL DEL ESTADO DE SONORA,4/23/2012,4/22/2014
SONORA,PITIQUITO,PUERTO LIBERTAD,2611000916,"SCPP. FAMILIA VEJAR, SC. DE RL.",CALAMAR GIGANTE,LITORAL DEL ESTADO DE SONORA,4/23/2012,4/22/2014
SONORA,PITIQUITO,PUERTO LIBERTAD,2611000916,"SCPP. FAMILIA VEJAR, SC. DE RL.",CALAMAR GIGANTE,LITORAL DEL ESTADO DE SONORA,4/23/2012,4/22/2014
SINALOA,NAVOLATO,NAVOLATO ,2501001438,"SCPP. ESTRELLITA MARINERA, SC. DE R.L.",CAMARON DE ESTERO,LAGUNA DE CHIRICAHUETO,8/19/2011,8/18/2015
BAJA CALIFORNIA SUR,LA PAZ,PUERTO CHALE,305006092,"SCPP. ESTERO EL CARDONCITO, SC DE RL.",PULPO,"BAHÍA ALMEJAS, JURISDICCIÓN DEL MPIO. DE LA PAZ, EDO. DE B.C.S.",5/25/2012,5/24/2014
BAJA CALIFORNIA SUR,LA PAZ,PUERTO CHALE,305005985,"SCPP. ESTERO EL CARDONCITO, SC DE RL",JAIBA,"BAHÍA ALMEJAS, MPIO DE COMONDU, EDO. DE B.C.S.",7/6/2012,7/5/2014
BAJA CALIFORNIA SUR,LA PAZ,PUERTO CHALE,305006092,"SCPP. ESTERO EL CARDONCITO, SC DE RL",CARACOL CHINO,BAHÍA ALMEJAS,8/17/2012,8/16/2014
SONORA,GUAYMAS,GUAYMAS,2604001657,"SCPP. ENSENADADEL SERI"" S.C. DE R.L. DE C.V.",CAMARON DE ESTERO,LOS MELAGOS AL COLORADO,7/25/2012,7/23/2014
SONORA,GUAYMAS,GUAYMAS,2604001657,"SCPP. ENSENADADEL SERI"" S.C. DE R.L. DE C.V.",CAMARON DE ESTERO,LOS MELAGOS AL COLORADO,7/25/2012,7/23/2014
SONORA,GUAYMAS,GUAYMAS,2604001657,"SCPP. ENSENADADEL SERI"" S.C. DE R.L. DE C.V.",CAMARON DE ESTERO,LOS MELAGOS AL COLORADO,7/25/2012,7/23/2014
SONORA,BENITO JUAREZ,EL PAREDONCITO,2604009494,"SCPP. EL POSEIDON, SC DE RL DE CV.",JAIBA,DEL SIARIC A BAHIA DE LOBOS,3/25/2012,3/24/2016
SONORA,BENITO JUAREZ,EL PAREDONCITO,2604009494,"SCPP. EL POSEIDON, SC DE RL DE CV.",JAIBA,DEL SIARIC A BAHIA DE LOBOS,3/25/2012,3/24/2016
SONORA,BENITO JUAREZ,EL PAREDONCITO,2604009494,"SCPP. EL POSEIDON, SC DE RL DE CV.",JAIBA,DEL SIARIC A BAHIA DE LOBOS,3/25/2012,3/24/2016
SONORA,BENITO JUAREZ,EL PAREDONCITO,2604009494,"SCPP. EL POSEIDON, SC DE RL DE CV.",JAIBA,DEL SIARIC A BAHIA DE LOBOS,3/25/2012,3/24/2016
SONORA,BENITO JUAREZ,EL PAREDONCITO,2604009494,"SCPP. EL POSEIDON, SC DE RL DE CV.",JAIBA,DEL SIARIC A BAHIA DE LOBOS,3/25/2012,3/24/2016
SONORA,BENITO JUAREZ,EL PAREDONCITO,2604009494,"SCPP. EL POSEIDON, SC DE RL DE CV.",JAIBA,DEL SIARIC A BAHIA DE LOBOS,3/25/2012,3/24/2016
SONORA,BENITO JUAREZ,EL PAREDONCITO,2604009494,"SCPP. EL POSEIDON, SC DE RL DE CV.",JAIBA,DEL SIARIC A BAHIA DE LOBOS,3/25/2012,3/24/2016
SONORA,BENITO JUAREZ,EL PAREDONCITO,2604009494,"SCPP. EL POSEIDON, SC DE RL DE CV.",JAIBA,DEL SIARIC A BAHIA DE LOBOS,3/25/2012,3/24/2016
SONORA,BENITO JUAREZ,EL PAREDONCITO,2604009494,"SCPP. EL POSEIDON, SC DE RL DE CV.",JAIBA,DEL SIARIC A BAHIA DE LOBOS,3/25/2012,3/24/2016
SONORA,BENITO JUAREZ,EL PAREDONCITO,2604009494,"SCPP. EL POSEIDON, SC DE RL DE CV.",JAIBA,DEL SIARIC A BAHIA DE LOBOS,3/25/2012,3/24/2016
SINALOA,SAN IGNACIO,SAN IGNACIO ,2508002397,"SCPP. EL PATOLE, SC DE RL DE CV",CAMARON DE ESTERO,"PATOLE, BANDERILLAS, LOS MUERTOS Y ESTERO TAZAJAL, EN EL ESTADO DE SINALOA",12/7/2011,12/6/2015
VERACRUZ,PANUCO,EJIDO EL MANGO,3013001338,SCPP. EJIDO EL MANGO S.C DE R.L,ACAMAYA,"LAGUNA LA HERRADURA, ALTO DEL ESTERO Y RIO PANUCO DEL MALECON A TAMPUCHE",3/15/2012,3/14/2014
