NO. TÍTULO,RNP,NOMBRE,MATRÍCULA,MARCA DE MOTOR,TON. NETAS,MOTOR HP
125098175205,25063033,TONINA 24,2502093713-0,HONDA,0.840,75.00
125098175205,25062944,TONINA 25,2502093813-1,HONDA,0.840,75.00
125098175205,25027400,TONINA 26,2502093913-9,HONDA,0.840,75.00
125098175205,25062977,TONINA 27,2502094013-3,YAMAHA,0.840,85.00
125098175205,25078031,TONINA 28,2502094113-7,MERCURY,0.840,60.00
125098175205,25078049,TONINA 29,2502094213-3,YAMAHA,0.840,115.00
125098175205,25063447,TONINA 30,2502094313-3,YAMAHA,0.840,75.00
125098175205,25077827,TONINA 31,2502094413-6,HONDA,0.840,90.00
125098175205,25063066,TONINA 32,2502094513-2,YAMAHA,0.840,60.00
125098175205,25078058,TONINA 33,2502094613-1,YAMAHA,0.840,75.00
125098175205,25063371,TONINA 34,2502094713-4,YAMAHA,0.840,75.00
125098175205,25063512,TONINA 35,2502094813-8,YAMAHA,0.840,75.00
125098175205,25078064,TONINA 36,2502094913-8,YAMAHA,0.840,90.00
125098175205,25027376,TONINA 37,2502095013-4,HONDA,0.840,90.00
125098175205,25063074,TONINA 38,2502095113-3,YAMAHA,0.840,60.00
125098175205,25027463,TONINA 39,2502095213-6,YAMAHA,0.840,115.00
125098175205,25063025,TONINA 40,2502095313-9,YAMAHA,0.840,90.00
125098175205,25063009,TONINA 41,2502095413-2,SUZUKI,0.840,90.00
125098175205,25063165,TONINA 42,2502095513-8,YAMAHA,0.840,115.00
125098175205,25062969,TONINA 43,2502095613-4,YAMAHA,0.840,115.00
125098175205,25027434,TONINA 44,2502095713-8,MERCURY,0.840,60.00
125098175205,25063157,TONINA 45,2502095813-9,YAMAHA,0.840,60.00
125098175205,25063017,TONINA 46,2502095913-9,YAMAHA,0.840,60.00
125098175205,25062985,TONINA 47,2502096013-9,YAMAHA,0.840,75.00
125098175205,25063488,TONINA 48,2502096113-2,YAMAHA,0.840,75.00
125098175205,25077876,TONINA 49,2502096213-3,HONDA,0.840,90.00
125098175205,25077736,TONINA 50,2502096313-5,HONDA,0.840,90.00
12504983252,25300351,C.I.M. #07,2504139113-4,YAMAHA,0.840,75.00
12504983252,25300369,C.I.M. #08,2504139213-9,YAMAHA,0.840,75.00
12504983252,25013236,C.I.M. #09,2504139313-6,YAMAHA,0.840,85.00
12504983252,25050659,C.I.M. #10,2504139413-3,YAMAHA,0.840,85.00
12504983252,25050634,C.I.M. #11,2504139513-5,YAMAHA,0.840,75.00
12504983252,25013251,C.I.M. #12,2504139613-7,YAMAHA,0.840,115.00
12504999366,25050618,C.I.M. #05,2504138913-9,YAMAHA,0.840,75.00
12504999366,25050600,C.I.M. #06,2504139013-4,YAMAHA,0.840,75.00
12504999366,25013236,C.I.M. #09,2504139313-6,YAMAHA,0.840,85.00
12504999366,25050659,C.I.M. #10,2504139413-3,YAMAHA,0.840,85.00
12504999366,25050634,C.I.M. #11,2504139513-5,YAMAHA,0.840,75.00
12504999366,25013251,C.I.M. #12,2504139613-7,YAMAHA,0.840,115.00
126039999412,26042408,C. ABIGAI,2601202113-2,YAMAHA,0.840,75.00
11801083281-5,18027870,ISAMAR,1801566613-9,YAMAHA,0.840,115.00
12506483245,25260001,RODOLFO ARTURO 1,2502680413-2,YAMAHA,0.840,115.00
12506483245,25260019,RODOLFO ARTURO 2,2502680613-2,YAMAHA,0.840,115.00
12506483245,25260027,RODOLFO ARTURO 3,2502680713-9,YAMAHA,0.840,115.00
120032993364,20032371,3 DE ABRIL  II,20020794133,YAMAHA,0.840,48.00
120032993364,20026910,CLARITA,2002069010-5,YAMAHA,0.840,60.00
120032993364,20026936,ERIKA,2001024813-6,YAMAHA,0.840,60.00
120032993364,20026928,EUNICE,2002061810-4,YAMAHA,0.840,60.00
120032993364,20026894,JURAMENTO DE JEHOVÁ,2002058810-5,YAMAHA,0.840,60.00
120032993364,20026902,LA GEMELA,2002072413-4,YAMAHA,0.840,75.00
120032993364,20026944,MARY,2002069313-1,YAMAHA,0.840,60.00
118028832108,18029017,DELFIN,1801491613-8,HONDA,0.840,50.00
118028832108,18006593,NANCY,1801239613-3,YAMAHA,0.840,60.00
118028832108,18006585,TERESA,1801236513-9,SUZUKI,0.840,85.00
102071999110,02033801,ISLAS DEL GOLFO V,0202106213-7,YAMAHA,0.840,115.00
102071999110,02033827,ISLAS DEL GOLFO VII,0202100713-8,YAMAHA,0.840,115.00
102071999110,02033850,ISLAS DEL GOLFO X,0202091113-6,YAMAHA,0.840,115.00
102071999110,02033884,ISLAS DEL GOLFO XIII,0202095913-3,YAMAHA,0.840,115.00
12506483271,25110305,LOS CHICHIRIGOTES 1,2502650913-4,YAMAHA,0.840,115.00
12506483271,25110313,LOS CHICHIRIGOTES 2,2502651013-5,YAMAHA,0.840,115.00
12506483271,25110321,LOS CHICHIRIGOTES 3,2502651113-9,YAMAHA,0.840,115.00
12506483271,25110339,LOS CHICHIRIGOTES 4,2502651213-5,YAMAHA,0.840,115.00
12506483271,25110347,LOS CHICHIRIGOTES 5,2502651313-4,YAMAHA,0.840,75.00
12506483271,25110354,LOS CHICHIRIGOTES 6,2502651413-8,YAMAHA,0.840,85.00
12506483271,25110362,LOS CHICHIRIGOTES 7,2502651513-3,YAMAHA,0.840,85.00
12506483271,25110370,LOS CHICHIRIGOTES 8,2502651613-3,YAMAHA,0.840,85.00
126112024001,26112854,LOS REZAGADOS I,2602135213-5,YAMAHA,0.840,75.00
126112024001,26112862,LOS REZAGADOS II,2602150813-3,YAMAHA,0.840,60.00
102063728034,02028132,PESCADORES  5,0202109513-4,YAMAHA,0.840,115.00
102063728034,02028090,PESCADORES 1,0202109113-6,YAMAHA,0.840,115.00
102063728034,02028181,PESCADORES 10,0202110013-9,YAMAHA,0.840,115.00
102063728034,02028199,PESCADORES 11,0202110113-9,YAMAHA,0.840,115.00
102063728034,02028207,PESCADORES 12,0202110213-6,YAMAHA,0.840,115.00
102063728034,02028215,PESCADORES 13,0202110313-3,YAMAHA,0.840,115.00
102063728034,02028108,PESCADORES 2,0202109213-5,YAMAHA,0.840,115.00
102063728034,02028116,PESCADORES 3,0202109313-5,YAMAHA,0.840,115.00
102063728034,02028124,PESCADORES 4,0202109413-5,YAMAHA,0.840,115.00
102063728034,02028140,PESCADORES 6,0202109613-3,YAMAHA,0.840,115.00
102063728034,02028157,PESCADORES 7,0202109713-4,YAMAHA,0.840,115.00
102063728034,02028165,PESCADORES 8,0202109813-2,YAMAHA,0.840,115.00
102063728034,02028173,PESCADORES 9,0202109913-1,YAMAHA,0.840,115.00
1020303090190,02026813,ARENAS 01,0201365913-2,SUZUKI,0.840,90.00
1020303090190,02026821,ARENAS 02,0201366013-5,SUZUKI,0.840,90.00
1020303090190,02026839,ARENAS 03,0201360813-4,SUZUKI,0.840,70.00
1020303090190,02026847,ARENAS 04,0201360913-3,SUZUKI,0.840,70.00
1020303090190,02026854,ARENAS 05,0201361013-2,SUZUKI,0.840,70.00
11804017520,18024869,EL EJIDAL,1801167113-3,YAMAHA,0.350,48.00
11804017520,18024851,LA BALLENA,1801168013-8,YAMAHA,0.350,48.00
11804017520,18015057,LA NIÑA,1801165713-9,YAMAHA,0.350,25.00
11804017520,18015065,LA TASAJO,1801167813-8,EVINRUDE,0.350,25.00
114019993120,14034489,ARENAS DEL MAR II,1401304013-7,YAMAHA,0.840,60.00
114019993120,14034497,ARENAS DEL MAR III,1401304713-3,YAMAHA,0.840,75.00
1260021998041,26044115,COBANEROS  I,2603230213-4,YAMAHA,0.840,75.00
1260021998041,26044123,COBANEROS  II,2603230313-7,YAMAHA,0.840,75.00
1260021998041,26044131,COBANEROS  III,2603230413-6,YAMAHA,1.840,60.00
1260021998041,26044149,COBANEROS  IV,2603230513-6,YAMAHA,1.840,75.00
1260021998041,26044156,COBANEROS  V,2603230613-3,YAMAHA,1.840,75.00
1260021998041,26044164,COBANEROS  VI,2603230713-4,YAMAHA,1.840,60.00
1260021998041,26044172,COBANEROS  VII,2603230813-7,YAMAHA,0.840,60.00
1260021998041,26044180,COBANEROS  VIII,2603230913-6,YAMAHA,1.840,75.00
1260021998041,26044198,COBANEROS IX,2603231013-6,YAMAHA,0.840,60.00
126112029010,26036046,LA MOJARRITA I,2602128610-2,YAMAHA,0.840,115.00
126112029010,26036053,TECATE II,2602124110-4,YAMAHA,0.840,115.00
126112998260,26034744,ADELA,2602338813-3,YAMAHA,0.840,75.00
126112998260,26034751,EVA MARIA,2602338613-8,YAMAHA,0.840,115.00
126112998260,26034769,KEYKO,2602338413-2,YAMAHA,0.840,75.00
1020303090165,02016574,CORONADO 1,02010158133,JOHNSON,0.840,110.00
1020303090165,02005056,CORONADO 2,02010159132,YAMAHA,0.350,85.00
1260961751869,26090563,MULACHEPTE # 1,2603307413-1,YAMAHA,0.840,75.00
1260961751869,26090571,MULACHEPTE # 2,2603307513-3,YAMAHA,0.840,75.00
102063999113,02028173,PESCADORES 9,0202109913-1,YAMAHA,0.840,115.00
3260215010017,26046466,OVIACHIC # 1,2603256113-4,MERCURY,0.840,25.00
3260215010017,26046474,OVIACHIC # 2,2603256213-5,MERCURY,0.840,25.00
3260215010017,26046482,OVIACHIC # 3,2603256313-7,MERCURY,0.840,25.00
3260215010017,26046490,OVIACHIC # 4,2603256413-3,MERCURY,0.840,25.00
3260215010017,26046508,OVIACHIC # 5,2603256513-6,MERCURY,0.840,25.00
3260215010017,26046516,OVIACHIC # 6,2603256613-3,MERCURY,0.840,25.00
3260215010017,26046524,OVIACHIC # 7,2603256713-1,MERCURY,0.840,25.00
3260215010017,26046532,OVIACHIC # 8,2603256813-7,MERCURY,0.840,25.00
3260215010017,26046540,OVIACHIC # 9,2603256913-6,MERCURY,0.840,25.00
3260215010017,26046748,OVIACHIC #10,2603257013-3,MERCURY,0.840,25.00
3260215010017,26047068,OVIACHIC #11,2603295713-8,MERCURY,0.840,25.00
3260215010017,26047076,OVIACHIC #12,2603295813-3,MERCURY,0.840,25.00
3260215010017,26047084,OVIACHIC #13,2603295913-3,MERCURY,0.840,25.00
3260215010017,26047092,OVIACHIC #14,2603296013-2,MERCURY,0.840,25.00
3260215010017,26047100,OVIACHIC #15,2603296113-0,MERCURY,0.840,25.00
3260215010017,26047308,OVIACHIC #16,2603296213-4,MERCURY,0.840,50.00
3260215010017,26047316,OVIACHIC #17,2603296313-7,MERCURY,0.840,50.00
3260215010017,26047324,OVIACHIC #18,2603296413-8,MERCURY,0.840,25.00
3260215010017,26047332,OVIACHIC #19,2603296513-6,MERCURY,0.840,50.00
3260215010017,26047340,OVIACHIC #20,2603296613-3,MERCURY,0.840,25.00
3260215010017,26047548,OVIACHIC #21,2603340213-6,MERCURY,0.840,25.00
3260215010017,26040386,OVIACHIC #22,2603340313-5,MERCURY,0.840,25.00
3260215010017,26040418,OVIACHIC #23,2603340413-3,MERCURY,0.840,25.00
3260215010017,26040426,OVIACHIC #24,2603357713-1,YAMAHA,0.840,48.00
3260215010121,26024398,CO 1,2603358713-8,YAMAHA,0.840,48.00
3260215010121,26024406,CO 2,2603358813-6,YAMAHA,0.840,48.00
3260215010121,26024638,CO 3,2603358913-6,YAMAHA,0.840,48.00
3260215010121,26024646,CO 4,2603359013-8,YAMAHA,0.840,48.00
3260215010121,26026054,CO 5,2603359113-1,YAMAHA,0.840,48.00
3260215010121,26026484,CO 6,2603359213-2,YAMAHA,0.840,48.00
3260215010121,26026500,CO 7,2603359313-4,YAMAHA,0.840,48.00
3260215010121,26026658,CO 8,2603359413-9,YAMAHA,0.840,48.00
3260215010121,26026666,CO 9,2603359513-3,YAMAHA,0.840,48.00
3260215010121,26026674,CO10,2603359613-9,YAMAHA,0.840,48.00
120057384001,20030607,CAIMAN,2003154513-0,A REMO,0.350,0.00
120057384001,20030615,EL TRIUNFO,2003154413-7,A REMO,0.840,0.00
120057384001,20030599,TRIBILIN,2003154713-5,A REMO,0.350,0.00
120057994011,20030607,CAIMAN,2003154513-0,A REMO,0.350,0.00
120057994011,20030615,EL TRIUNFO,2003154413-7,A REMO,0.840,0.00
120057994011,20030599,TRIBILIN,2003154713-5,A REMO,0.350,0.00
3260215010131,26040458,OVI 1,26033582133,YAMAHA,0.840,75.00
3260215010131,26040466,OVI 2,26033583135,YAMAHA,0.840,75.00
3260215010131,26040474,OVI 3,26033584131,YAMAHA,0.840,75.00
3260215010131,26040482,OVI 4,26033585134,YAMAHA,0.840,75.00
11804417528,18032367,ESTERITO,1801762413-0,YAMAHA,0.840,25.00
11804417528,18032375,LA DORA,1801725913-3,YAMAHA,0.840,8.00
11804417528,18032383,LA SIRENITA,1801725713-8,EVINRUDE,0.840,20.00
11804417528,18032391,LA UNICA,1801726013-3,G. FISHER,0.840,10.00
11804417528,18032409,LA VIRGEN,1801762513-7,A REMO,0.350,0.00
11804417528,18032417,MERLY,1801725813-3,MERCURY,0.840,25.00
12506483234,25260167,SOLANGEL 1,2502678813-8,YAMAHA,0.840,105.00
12506483234,25260175,SOLANGEL 2,2502678913-8,YAMAHA,0.840,115.00
12506483234,25260183,SOLANGEL 3,2502679013-8,YAMAHA,0.840,115.00
120040993367,20030318,DE LOS ANGELES,20020799138,JOHNSON,0.840,65.00
120040993367,20030326,LINDA,20020798138,JOHNSON,0.840,65.00
125056337193-1,25230434,FRL 44,2501685613-8,JOHNSON,0.840,105.00
125056337193-1,25230467,FRL 48,2501686013-1,JOHNSON,0.840,105.00
120032993368,20027702,LA SIRENITA,2002001913-5,YAMAHA,0.840,60.00
330015194041,30110720,TITANIC,3002841013-3,YAMAHA,0.840,40.00
10203037121,02008720,CATARINA II,0201042813-6,YAMAHA,0.840,75.00
10203037121,02022481,CATARINA V,0201233310-7,YAMAHA,0.840,75.00
10203037121,02033728,CATARINA X,0201410913-3,SUZUKI,0.840,90.00
10203037121,02030526,GRUPO V,0201375813-3,HONDA,0.840,75.00
10203037121,02033766,LA UNICA,0201341813-9,HONDA,0.840,115.00
10203037121,02030542,SULFIN II,0201375913-2,HONDA,0.840,90.00
10203037121,02030534,SURFIN V,0201370513-6,YAMAHA,0.840,75.00
11802883226-3,18024984,KARELLY 1,1801652713-7,YAMAHA,0.840,75.00
11807783268,18006445,CLAUDIA,1801232413-3,YAMAHA,0.840,75.00
11807783268,18006452,IRASEMA,1801232513-2,YAMAHA,0.840,75.00
11807783268,18006437,PERLA,1801232313-3,YAMAHA,0.840,75.00
11807783268,18006429,RUBY,1801232213-6,YAMAHA,0.840,48.00
227037384416,27069723,EL AGUJON,2702562413-9,A REMO,0.350,0.00
227037384416,27069731,EL ROBALITO,2702562513-2,A REMO,0.350,0.00
227037384416,27069715,LA GUABINA,2702562313-3,A REMO,0.350,0.00
227037384416,27069707,LA PIGUA,2702562613-1,A REMO,0.350,0.00
12611220711,26112326,PACO I,2602121813-8,YAMAHA,0.840,115.00
12505683288,25122094,FRANJAMAR I,2502681513-1,YAMAHA,0.840,115.00
12505683288,25122102,FRANJAMAR II,2502681613-0,HONDA,0.840,90.00
12505683288,25122110,FRANJAMAR III,2502681713-1,YAMAHA,1.750,115.00
12505683288,25122128,FRANJAMAR IV,2502665913-6,HONDA,0.840,90.00
12505683288,25122136,FRANJAMAR V,2502666013-6,YAMAHA,0.840,115.00
12505683288,25122144,FRANJAMAR VI,2502666113-2,YAMAHA,1.750,115.00
125056337193,25122276,CARREON 10,2501435413-3,JOHNSON,0.840,105.00
125056337193,25122268,CARREON 18,2501538813-8,YAMAHA,0.840,115.00
125056337193,25122243,CARREON 2,2501292913-8,JOHNSON,0.840,105.00
125056337193,25122284,CARREON 28,2501292813-9,JOHNSON,0.840,105.00
1020303710010,02004547,BRUJA,0201029813-2,HONDA,0.350,50.00
1020303710010,02016756,LUPITA,0201030113-6,YAMAHA,0.840,50.00
1020303710010,02001071,QUETA,0201029713-4,YAMAHA,0.840,50.00
11801083281-8,18029785,LA GAVIOTA 1,1801756413-8,MERCURY,0.840,60.00
11801083281-8,18016972,LA SIRENITA 1,1801585513-6,MERCURY,0.840,90.00
2280199931,28042984,LUPITA II,2803119010-8,YAMAHA,0.840,75.00
2280199931,28042992,LUPITA IV,2805085513-3,YAMAHA,0.840,75.00
2280199931,28043032,LUPITA IX,2805086013-3,YAMAHA,0.840,75.00
2280199931,28043008,LUPITA V,2805085613-9,YAMAHA,0.840,75.00
2280199931,28043040,LUPITA VI,2805085713-8,YAMAHA,0.840,75.00
2280199931,28043016,LUPITA VII,2805085813-6,YAMAHA,0.840,75.00
2280199931,28043024,LUPITA VIII,2805085913-6,YAMAHA,0.840,75.00
2280198321,28042984,LUPITA II,2803119010-8,YAMAHA,0.840,75.00
2280198321,28042992,LUPITA IV,2805085513-3,YAMAHA,0.840,75.00
2280198321,28043008,LUPITA V,2805085613-9,YAMAHA,0.840,75.00
2280198321,28043040,LUPITA VI,2805085713-8,YAMAHA,0.840,75.00
2280198321,28043016,LUPITA VII,2805085813-6,YAMAHA,0.840,75.00
125080993407,25142456,LOLIS,25033002135,YAMAHA,0.840,115.00
1260391752473,26026419,ANA TERESA,2601071113-5,YAMAHA,0.840,115.00
1260391752206,26020859,MARIANA G,2601221413-4,MERCURY,1.750,115.00
1260391752203,26020867,DARLENE,2601108513-7,MERCURY,0.840,115.00
1260391752200,26020891,GÜERO VETA IV,2601155313-5,SUZUKI,0.840,115.00
11807783276,18027938,DON CHANO I,1802160013-5,MERCURY,0.840,90.00
1020303090210,02001675,PALOMA I,0201065413-0,YAMAHA,0.840,75.00
1020303090210,02001683,PALOMA II,0201065513-5,YAMAHA,0.840,40.00
1020303090210,02001691,PALOMA III,0201065610-5,YAMAHA,0.840,75.00
1020303090210,02001709,PALOMA IV,0201065713-8,YAMAHA,0.840,40.00
103111167209,0303842-9,ESTEFANIA,0303217913-3,MERCURY,0.840,40.00
1020309930690,02023331,PERLA I,0201309513-4,YAMAHA,0.840,115.00
1020309930690,02023349,PERLA II,0201309613-3,YAMAHA,0.840,115.00
1020309930690,02029494,PERLA III,0201408213-6,YAMAHA,0.840,115.00
1020309930690,02029502,PERLA IV,0201408313-3,YAMAHA,0.840,115.00
1020308320433,02023331,PERLA I,0201309513-4,YAMAHA,0.840,115.00
1020308320433,02023349,PERLA II,0201309613-3,YAMAHA,0.840,115.00
1020308320433,02029494,PERLA III,0201408213-6,YAMAHA,0.840,115.00
1020308320433,02029502,PERLA IV,0201408313-3,YAMAHA,0.840,115.00
126096998267,26095810,CMQ 1,2602529013-3,YAMAHA,0.840,115.00
126096998267,26096354,CMQ 2,2602529113-2,YAMAHA,0.840,115.00
126096998267,26096362,CMQ 3,2602529213-5,YAMAHA,0.840,115.00
126112998266,26031674,PAULINA,2602396513-6,YAMAHA,0.840,115.00
1260391752208,26020834,GABY,2601155413-8,YAMAHA,0.840,115.00
1260391752201,26020875,REYNA DEL MAR,2601155013-3,MERCURY,0.840,115.00
1260391752202,26020883,IMELDA II,2601136613-1,YAMAHA,0.840,115.00
1260391752205,26020826,GÜERO VETA VIII,2601221713-3,YAMAHA,1.750,115.00
1250569931834,25125469,BRITANIA,2501475513-9,YAMAHA,0.840,115.00
1250569931834,25125485,CHAPA 2,2501302113-5,YAMAHA,0.840,115.00
1250569931834,25125477,LLUVIA II,2501475013-5,YAMAHA,0.840,115.00
1250569931834-1,25230137,CHUMARIN 1,25019000134,YAMAHA,0.840,115.00
102030309225,02023844,VIKINA I,0201333313-7,SUZUKI,0.840,50.00
102030309225,02023851,VIKINA II,0201333413-2,SUZUKI,0.350,50.00
102030309225,02023869,VIKINA III,0201333513-6,SUZUKI,0.840,50.00
102030309225,02023877,VIKINA IV,0201333613-6,SUZUKI,0.350,50.00
102030310162,02023844,VIKINA I,0201333313-7,SUZUKI,0.840,50.00
102030310162,02023851,VIKINA II,0201333413-2,SUZUKI,0.350,50.00
102030310162,02023869,VIKINA III,0201333513-6,SUZUKI,0.840,50.00
102030310162,02023877,VIKINA IV,0201333613-6,SUZUKI,0.350,50.00
1020309930845,02031276,PANIAGUA I,0201414013-7,YAMAHA,0.840,115.00
1020309930845,02031284,PANIAGUA II,0201414113-8,YAMAHA,0.840,115.00
1020309930845,02031292,PANIAGUA III,0201414213-7,YAMAHA,0.840,75.00
1260139931337,26079327,DESIERTO I,2601285113-4,YAMAHA,0.840,115.00
1260139931337,26079335,DESIERTO II,2601285013-3,YAMAHA,0.840,115.00
103111167208,03038122,GAELITO,0303168910-8,EVINRUDE,0.840,55.00
125031994132,25140369,GUARI  IX,25014893139,EVINRUDE,0.360,15.00
125031994132,25140328,GUARI  V,25014889136,EVINRUDE,0.360,15.00
125031994132,25140336,GUARI  VI,25014890136,EVINRUDE,0.360,15.00
125031994132,25140344,GUARI  VII,25014891133,EVINRUDE,0.360,15.00
125031994132,25140351,GUARI  VIII,25014892133,EVINRUDE,0.360,15.00
125031994132,25140377,GUARI  X,25014894133,EVINRUDE,0.360,15.00
125031994132,25140385,GUARI  XI,25014895139,JOHNSON,0.360,15.00
125031994132,25140393,GUARI  XII,25014896133,JOHNSON,0.360,15.00
125031994132,25140401,GUARI  XIII,25014897133,MARINER,0.360,15.00
125031994132,25140419,GUARI  XIV,25014898136,MARINER,0.360,15.00
125031994132,25140286,GUARI I,25014885139,EVINRUDE,0.360,15.00
125031994132,25140294,GUARI II,25014886133,EVINRUDE,0.360,15.00
125031994132,25140302,GUARI III,25014887133,EVINRUDE,0.360,15.00
125031994132,25140310,GUARI IV,25014888136,EVINRUDE,0.360,15.00
126047998263,26041275,HUCAI I,2602538113-2,YAMAHA,0.840,115.00
126047998263,26041283,HUCAI II,2602538213-9,YAMAHA,0.840,115.00
126047998263,26041291,HUCAI III,2602538313-3,YAMAHA,0.840,115.00
126047998062,26042077,FRUMAR,26025464139,YAMAHA,0.840,75.00
126047998062-1,26042134,VIGIA 1,26025465132,YAMAHA,0.840,75.00
126047998062-1,26042142,VIGIA 2,26025466131,YAMAHA,0.840,75.00
126047998062-1,26042150,VIGIA 3,26025467137,YAMAHA,0.840,75.00
126047998062-1,26042158,VIGIA 4,26025468138,YAMAHA,0.840,75.00
126047998062-2,26042085,CUADRITA 1,26025458139,YAMAHA,0.840,75.00
126047998062-2,26042093,CUADRITA 2,26025459138,YAMAHA,0.840,75.00
126047998062-2,26042101,CUADRITA 3,26025460133,YAMAHA,0.840,75.00
126047998062-2,26042109,CUADRITA 4,26025461131,YAMAHA,0.840,75.00
126096998057,26100602,AMO # 1,2603353413-4,YAMAHA,0.840,60.00
126096998057,26100610,AMO # 2,2603353513-5,YAMAHA,0.840,60.00
1260963370485,26100784,AMO # 5,2603353813-5,YAMAHA,0.840,60.00
1260963370485,26100792,AMO # 6,2603353913-4,YAMAHA,0.840,60.00
1260963370485,26100800,AMO # 7,2603354013-5,YAMAHA,0.840,60.00
1260963370485,26101048,AMO # 8,2603354113-5,YAMAHA,0.840,75.00
1260963370485,26101352,AMO # 9,2603354213-4,YAMAHA,0.840,75.00
1260963370485,26101360,AMO #10,2603354313-4,YAMAHA,0.840,75.00
1260963370485,26101568,AMO #11,2603354413-5,YAMAHA,0.840,75.00
1260963370485,26101576,AMO #12,2603354513-3,YAMAHA,0.840,75.00
1020308320486,02034254,TITA II,0201412113-8,YAMAHA,0.840,115.00
118069832100,18028795,COBRA  I,1801756813-3,YAMAHA,0.840,60.00
118069832100,18028803,COBRA  II,1801756913-3,YAMAHA,0.840,60.00
118069832100,18028811,COBRA  III,1801757013-8,YAMAHA,0.840,75.00
118069832100,18006361,COBRA  IV,1801229513-4,YAMAHA,0.840,75.00
118069832100,18028829,COBRA  V,1801757113-6,YAMAHA,0.840,75.00
118069832100,18028837,COBRA  VI,1801757213-8,YAMAHA,0.840,75.00
118069832100,18028845,COBRA  VII,1801489013-3,YAMAHA,0.840,75.00
118069832100,18006312,COBRA  VIII,1801229013-3,JOHNSON,0.840,105.00
118069832100,18006320,COBRA IX,1801229113-3,YAMAHA,0.840,115.00
118069832100,18006304,COBRA X,1801228913-9,YAMAHA,0.840,115.00
118069832100,18028852,COBRA XI,1801757313-8,YAMAHA,0.840,75.00
118069832100,18028860,COBRA XII,1801757413-6,YAMAHA,0.840,50.00
118069832100,18028878,COBRA XIII,1801757513-8,YAMAHA,0.840,60.00
118069832100,18028886,COBRA XIV,1801757613-8,YAMAHA,0.840,75.00
118069832100,18028894,COBRA XV,1801757713-6,YAMAHA,0.840,75.00
118069832100,18028902,COBRA XVI,1801758113-8,YAMAHA,0.840,75.00
118069832100,18028910,COBRA XVII,1801757913-8,YAMAHA,0.840,85.00
10203037118,02031896,ISLA SAN GERONIMO IV,0201418513-8,YAMAHA,0.840,75.00
10203037118,02031904,ISLA SAN GERONIMO V,0201418613-5,YAMAHA,0.840,75.00
10203037118,02031912,ISLA SAN GERONIMO VI,0201418713-3,YAMAHA,0.840,75.00
1260961751607,26016329,SC DE RLKT #1,2603187113-8,YAMAHA,0.840,48.00
1260961751607,26016337,SC DE RLKT #2,2603187213-2,YAMAHA,0.840,48.00
1260961751607,26016345,SC DE RLKT #3,2603187313-7,YAMAHA,0.840,48.00
1260961751607,26016352,SC DE RLKT #4,2603187413-7,YAMAHA,0.840,48.00
126039024018-7,26037051,LEONORILDA,2601207213-9,YAMAHA,1.750,75.00
1260391752207,26020818,LAURA G.,2601155213-9,YAMAHA,0.840,115.00
1260391752204,26020800,GÜERO VETA III,2601155613-7,YAMAHA,0.840,115.00
126039024010-4,26024323,ISABEL B,2601101313-5,YAMAHA,0.840,115.00
1260968320074,26042242,S.N.L. 41,2603238113-3,YAMAHA,0.840,75.00
1260968320074,26042259,S.N.L. 42,2603238213-1,YAMAHA,0.840,75.00
1260968320074,26042267,S.N.L. 43,2603238313-4,YAMAHA,0.840,75.00
1260968320074,26042275,S.N.L. 44,2603238413-2,YAMAHA,0.840,75.00
1260968320074,26042283,S.N.L. 45,2603238513-3,YAMAHA,0.840,75.00
1260968320074,26042291,S.N.L. 46,2603238613-8,YAMAHA,0.840,75.00
11801083281-6,18027888,CALAMAR,1801566313-7,YAMAHA,0.840,75.00
125064202026,25261090,AGUA DULCE 10,2502658410-9,YAMAHA,0.840,115.00
125064202026,25261082,AGUA DULCE 9,2502658310-2,YAMAHA,0.840,115.00
1260211750281,26040690,BINOMIO XIII,2603313713-5,YAMAHA,0.840,115.00
1260211750281,26040698,BINOMIO XIV,2603313813-3,YAMAHA,0.840,115.00
